id,user_id,age,occupation,gender
937,16862,25,executive/managerial,M
938,13095,25,college/grad student,M
939,63732,33,sales/marketing,M
940,5967,28,K-12 student,M
941,36931,25,clerical/admin,M
942,16581,31,sales/marketing,M
943,38606,29,retired,M
944,58482,25,other or not specified,M
945,57471,25,other or not specified,M
946,97814,36,self-employed,M
947,45901,31,academic/educator,F
948,7886,29,college/grad student,M
949,94195,26,other or not specified,M
950,38181,30,college/grad student,M
951,17539,18,homemaker,M
952,98609,33,tradesman/craftsman,M
953,101888,25,executive/managerial,M
954,54637,34,executive/managerial,F
955,58114,28,college/grad student,M
956,62104,27,self-employed,M
957,28786,30,scientist,M
958,36066,27,college/grad student,M
959,59183,33,other or not specified,M
960,18706,41,executive/managerial,M
961,51302,28,academic/educator,F
962,44899,28,scientist,M
963,46072,27,clerical/admin,M
964,85307,32,executive/managerial,M
965,86009,32,college/grad student,M
966,76830,32,retired,F
967,4479,34,college/grad student,F
968,89714,31,sales/marketing,M
969,17285,18,K-12 student,M
970,102986,55,executive/managerial,M
971,88728,25,college/grad student,M
972,28337,34,self-employed,M
973,96839,31,college/grad student,F
974,64398,34,college/grad student,M
975,51358,31,executive/managerial,M
976,13475,28,college/grad student,M
977,76909,29,college/grad student,M
978,12507,29,retired,M
979,18336,34,executive/managerial,M
980,81966,32,executive/managerial,M
981,33564,30,other or not specified,M
982,61516,25,executive/managerial,M
983,90923,30,academic/educator,M
984,67900,34,other or not specified,F
985,25548,55,academic/educator,M
986,83028,26,executive/managerial,M
987,80496,31,executive/managerial,F
988,58933,34,scientist,M
989,78040,33,self-employed,F
990,58846,25,sales/marketing,M
991,59972,29,other or not specified,M
992,85922,40,clerical/admin,M
993,67408,25,college/grad student,F
994,22910,37,executive/managerial,M
995,44535,33,self-employed,F
996,3313,32,academic/educator,M
997,12939,28,executive/managerial,M
998,42828,19,self-employed,M
999,42662,21,programmer,M
1000,52594,28,college/grad student,M
1001,74443,32,executive/managerial,M
1002,102471,28,executive/managerial,M
1003,64847,25,scientist,M
1004,68564,26,sales/marketing,M
1005,57924,29,sales/marketing,M
1006,66742,25,other or not specified,M
1007,60552,24,sales/marketing,M
1008,33326,18,K-12 student,M
1009,95172,32,scientist,M
1010,46816,31,other or not specified,M
1011,46382,32,sales/marketing,M
1012,80366,30,other or not specified,M
1013,25837,30,college/grad student,M
1014,76449,32,college/grad student,F
1015,39806,26,self-employed,M
1016,96135,25,tradesman/craftsman,M
1017,37691,20,scientist,M
1018,17246,73,academic/educator,F
1019,64122,26,technician/engineer,M
1020,71243,32,doctor/health care,M
1021,95776,32,executive/managerial,M
1022,29721,28,executive/managerial,M
1023,28769,30,executive/managerial,M
1024,59660,28,college/grad student,F
1025,39569,29,homemaker,M
1026,20909,32,college/grad student,M
1027,82376,18,sales/marketing,M
1028,41577,26,college/grad student,M
1029,100710,31,college/grad student,M
1030,26262,27,college/grad student,M
1031,39220,30,other or not specified,M
1032,10049,74,executive/managerial,M
1033,39345,34,programmer,M
1034,27679,33,sales/marketing,F
1035,100689,34,executive/managerial,M
1036,31585,29,college/grad student,M
1037,86088,31,college/grad student,M
1038,86359,32,sales/marketing,M
1039,51476,29,self-employed,F
1040,84869,22,college/grad student,M
1041,52399,25,executive/managerial,M
1042,87484,25,scientist,M
1043,24368,30,executive/managerial,M
1044,60039,34,college/grad student,M
1045,69298,30,homemaker,M
1046,90375,30,sales/marketing,M
1047,70936,39,clerical/admin,M
1048,93664,29,self-employed,M
1049,46558,33,self-employed,M
1050,28858,27,college/grad student,M
1051,54903,58,executive/managerial,M
1052,96545,82,executive/managerial,F
1053,2412,31,self-employed,M
1054,77142,34,sales/marketing,F
1055,96793,33,other or not specified,M
1056,6602,25,clerical/admin,M
1057,70568,25,college/grad student,M
1058,5582,21,sales/marketing,M
1059,79184,32,scientist,M
1060,73622,24,sales/marketing,M
1061,61577,29,scientist,M
1062,40864,26,sales/marketing,M
1063,40092,34,college/grad student,M
1064,28587,25,executive/managerial,F
1065,26942,30,other or not specified,F
1066,85798,20,scientist,M
1067,22175,34,executive/managerial,M
1068,83662,31,programmer,M
1069,59890,30,scientist,M
1070,23082,31,scientist,M
1071,57879,28,scientist,M
1072,33298,86,retired,M
1073,46647,23,sales/marketing,M
1074,73947,18,sales/marketing,M
1075,34595,33,college/grad student,F
1076,19883,53,sales/marketing,F
1077,15346,31,college/grad student,M
1078,66951,28,sales/marketing,M
1079,81580,28,scientist,M
1080,86975,28,sales/marketing,M
1081,22223,33,college/grad student,M
1082,52741,28,executive/managerial,M
1083,40633,32,writer,M
1084,23601,67,academic/educator,F
1085,77963,27,sales/marketing,M
1086,82123,33,college/grad student,M
1087,68223,25,doctor/health care,M
1088,68707,41,academic/educator,F
1089,9052,25,college/grad student,M
1090,91785,25,college/grad student,M
1091,51393,33,executive/managerial,M
1092,68582,29,college/grad student,M
1093,14343,25,scientist,M
1094,81860,34,sales/marketing,M
1095,15408,28,executive/managerial,M
1096,30021,31,college/grad student,F
1097,20437,30,other or not specified,M
1098,71094,30,technician/engineer,M
1099,99304,33,sales/marketing,M
1100,15098,27,other or not specified,M
1101,47303,34,college/grad student,M
1102,51293,18,sales/marketing,M
1103,4697,32,sales/marketing,F
1104,98559,26,other or not specified,M
1105,65367,31,scientist,F
1106,71684,29,executive/managerial,M
1107,16701,18,artist,M
1108,97311,19,sales/marketing,M
1109,17214,27,executive/managerial,M
1110,8490,30,clerical/admin,F
1111,6355,27,self-employed,M
1112,33590,30,college/grad student,F
1113,73016,27,college/grad student,F
1114,49705,33,scientist,M
1115,33885,28,programmer,M
1116,74373,38,executive/managerial,M
1117,100779,25,college/grad student,F
1118,77753,20,sales/marketing,M
1119,22742,22,sales/marketing,M
1120,85221,80,academic/educator,M
1121,69725,32,executive/managerial,M
1122,72546,33,scientist,M
1123,62635,34,college/grad student,M
1124,53655,29,scientist,M
1125,83403,26,executive/managerial,M
1126,86810,27,college/grad student,M
1127,78408,32,executive/managerial,M
1128,75686,34,self-employed,M
1129,55298,29,sales/marketing,M
1130,19726,28,scientist,M
1131,100185,34,academic/educator,M
1132,24459,26,academic/educator,F
1133,75254,27,college/grad student,M
1134,96505,31,college/grad student,M
1135,54063,34,homemaker,M
1136,13174,18,clerical/admin,M
1137,43074,34,retired,M
1138,35342,29,executive/managerial,M
1139,29163,37,college/grad student,M
1140,68394,33,executive/managerial,M
1141,96398,32,executive/managerial,M
1142,69522,33,self-employed,M
1143,60381,21,sales/marketing,M
1144,32091,32,sales/marketing,M
1145,29007,16,college/grad student,F
1146,86361,28,college/grad student,F
1147,58561,25,executive/managerial,M
1148,29753,30,college/grad student,M
1149,77935,27,sales/marketing,M
1150,81307,32,executive/managerial,M
1151,42800,21,scientist,M
1152,64945,31,college/grad student,M
1153,67955,43,executive/managerial,F
1154,92455,29,sales/marketing,M
1155,45811,31,artist,M
1156,87582,25,college/grad student,M
1157,58396,31,scientist,M
1158,45783,27,executive/managerial,M
1159,48255,31,K-12 student,M
1160,85287,18,K-12 student,M
1161,6295,65,retired,M
1162,31394,29,college/grad student,M
1163,21839,32,other or not specified,M
1164,64132,28,scientist,M
1165,74277,32,college/grad student,M
1166,76439,28,sales/marketing,M
1167,55182,20,scientist,M
1168,80554,34,scientist,M
1169,62382,28,college/grad student,F
1170,28798,30,college/grad student,M
1171,2042,9,sales/marketing,M
1172,75038,25,self-employed,M
1173,70652,31,college/grad student,M
1174,12097,29,self-employed,F
1175,98858,20,other or not specified,M
1176,62769,21,sales/marketing,M
1177,27397,30,executive/managerial,M
1178,70800,26,executive/managerial,M
1179,19582,29,executive/managerial,M
1180,70716,33,scientist,M
1181,88869,44,college/grad student,M
1182,97946,31,college/grad student,M
1183,39693,70,executive/managerial,M
1184,19508,33,scientist,M
1185,82562,28,sales/marketing,M
1186,33537,28,college/grad student,F
1187,6527,27,sales/marketing,M
1188,7008,31,college/grad student,M
1189,34171,29,academic/educator,F
1190,103667,20,sales/marketing,M
1191,24791,34,scientist,M
1192,1596,29,other or not specified,M
1193,3648,32,sales/marketing,F
1194,24804,22,homemaker,M
1195,67736,34,other or not specified,F
1196,81315,25,college/grad student,M
1197,78352,26,academic/educator,F
1198,72250,29,executive/managerial,M
1199,52890,31,sales/marketing,M
1200,26483,57,retired,F
1201,65392,32,homemaker,M
1202,23897,33,college/grad student,M
1203,69718,27,executive/managerial,M
1204,17046,28,college/grad student,M
1205,95913,46,homemaker,M
1206,15963,31,college/grad student,M
1207,87213,33,scientist,M
1208,50601,27,other or not specified,F
1209,14726,30,scientist,F
1210,86393,27,sales/marketing,M
1211,24966,29,college/grad student,M
1212,43322,30,college/grad student,M
1213,84628,25,college/grad student,M
1214,74585,25,college/grad student,M
1215,39016,14,K-12 student,M
1216,80864,27,sales/marketing,M
1217,90276,33,college/grad student,M
1218,89091,32,executive/managerial,M
1219,89659,26,academic/educator,F
1220,81942,31,other or not specified,M
1221,83716,68,retired,F
1222,40028,31,tradesman/craftsman,M
1223,3153,40,technician/engineer,M
1224,32319,24,sales/marketing,M
1225,55964,32,academic/educator,M
1226,20258,31,college/grad student,M
1227,16216,33,sales/marketing,M
1228,54447,30,sales/marketing,M
1229,102989,26,executive/managerial,M
1230,49828,31,college/grad student,F
1231,75757,69,retired,M
1232,54345,33,executive/managerial,M
1233,70620,26,self-employed,M
1234,65585,25,executive/managerial,M
1235,95420,21,self-employed,M
1236,72499,26,technician/engineer,M
1237,39878,28,scientist,M
1238,19364,29,executive/managerial,M
1239,95660,59,retired,M
1240,79922,31,other or not specified,M
1241,93846,53,academic/educator,M
1242,69063,33,scientist,M
1243,64911,29,scientist,M
1244,79250,28,homemaker,M
1245,44757,31,scientist,M
1246,69750,31,college/grad student,F
1247,7726,18,K-12 student,M
1248,85534,27,self-employed,M
1249,25769,85,academic/educator,M
1250,56884,30,college/grad student,F
1251,44266,29,self-employed,M
1252,82077,28,college/grad student,F
1253,48954,32,college/grad student,M
1254,41774,29,college/grad student,F
1255,91426,29,academic/educator,M
1256,4294,24,technician/engineer,M
1257,64209,29,sales/marketing,M
1258,37949,34,college/grad student,M
1259,46549,39,sales/marketing,M
1260,89285,30,college/grad student,M
1261,29172,33,scientist,M
1262,65424,31,academic/educator,F
1263,100111,34,homemaker,M
1264,39275,19,sales/marketing,M
1265,90006,26,scientist,M
1266,34271,30,self-employed,M
1267,17507,22,college/grad student,M
1268,55601,28,sales/marketing,M
1269,102495,29,college/grad student,M
1270,19242,28,artist,M
1271,81063,32,college/grad student,M
1272,97591,34,self-employed,M
1273,71570,27,scientist,F
1274,70442,28,college/grad student,M
1275,15703,25,scientist,M
1276,4980,29,executive/managerial,M
1277,29749,29,executive/managerial,M
1278,77998,18,K-12 student,F
1279,17278,32,executive/managerial,M
1280,25167,34,scientist,M
1281,31835,27,college/grad student,F
1282,94374,31,college/grad student,F
1283,100725,29,sales/marketing,M
1284,683,34,executive/managerial,M
1285,3175,28,other or not specified,M
1286,63746,33,scientist,M
1287,13501,33,academic/educator,M
1288,42731,28,executive/managerial,M
1289,10726,25,academic/educator,M
1290,51540,32,executive/managerial,M
1291,2168,31,executive/managerial,M
1292,75551,30,executive/managerial,M
1293,70242,32,college/grad student,M
1294,68547,80,executive/managerial,M
1295,28281,31,executive/managerial,M
1296,77839,33,academic/educator,M
1297,98115,21,K-12 student,M
1298,82362,25,self-employed,M
1299,48012,26,scientist,M
1300,97151,31,scientist,M
1301,25098,26,scientist,M
1302,93039,30,sales/marketing,M
1303,14220,30,other or not specified,M
1304,28642,30,other or not specified,M
1305,84046,31,college/grad student,M
1306,18746,29,college/grad student,M
1307,33453,26,college/grad student,M
1308,78444,34,tradesman/craftsman,M
1309,97357,33,executive/managerial,M
1310,2590,33,artist,M
1311,83582,40,executive/managerial,M
1312,22861,32,sales/marketing,M
1313,90104,29,college/grad student,M
1314,72229,31,sales/marketing,M
1315,83684,18,college/grad student,M
1316,25749,33,scientist,M
1317,86990,28,sales/marketing,M
1318,61107,33,artist,F
1319,28196,27,other or not specified,M
1320,11449,28,executive/managerial,M
1321,41317,32,college/grad student,M
1322,19887,32,self-employed,M
1323,7182,20,K-12 student,M
1324,33648,34,homemaker,F
1325,73810,34,executive/managerial,M
1326,68127,28,scientist,M
1327,29888,28,academic/educator,F
1328,63126,32,self-employed,M
1329,19649,26,other or not specified,M
1330,81429,34,self-employed,M
1331,44651,31,other or not specified,M
1332,95622,33,college/grad student,M
1333,18768,26,clerical/admin,M
1334,47464,30,college/grad student,M
1335,63609,63,academic/educator,M
1336,15009,21,K-12 student,M
1337,86391,30,college/grad student,M
1338,5469,27,executive/managerial,M
1339,19860,32,self-employed,M
1340,32643,25,K-12 student,M
1341,61179,30,sales/marketing,M
1342,98683,32,self-employed,F
1343,21435,30,college/grad student,M
1344,85976,33,scientist,M
1345,61670,30,college/grad student,M
1346,53134,26,executive/managerial,M
1347,99422,25,college/grad student,F
1348,63123,30,artist,M
1349,3562,29,college/grad student,M
1350,93188,32,college/grad student,M
1351,97709,31,executive/managerial,M
1352,76250,34,other or not specified,M
1353,40601,31,executive/managerial,M
1354,760,26,executive/managerial,M
1355,84813,25,academic/educator,M
1356,90762,34,sales/marketing,M
1357,12865,34,other or not specified,M
1358,83379,34,scientist,M
1359,24430,30,other or not specified,F
1360,80143,27,executive/managerial,M
1361,1718,32,executive/managerial,M
1362,83048,32,self-employed,M
1363,7949,29,K-12 student,F
1364,61333,28,scientist,M
1365,95349,33,sales/marketing,M
1366,101922,29,college/grad student,M
1367,53961,26,academic/educator,F
1368,8077,21,executive/managerial,M
1369,71468,30,executive/managerial,M
1370,41159,54,executive/managerial,M
1371,40470,27,college/grad student,M
1372,52800,32,scientist,F
1373,70072,29,sales/marketing,M
1374,15384,26,sales/marketing,M
1375,97566,34,scientist,M
1376,20194,26,sales/marketing,M
1377,4638,29,self-employed,M
1378,62610,27,executive/managerial,M
1379,39203,32,college/grad student,F
1380,78598,31,executive/managerial,M
1381,42932,30,self-employed,M
1382,67101,34,college/grad student,M
1383,18228,30,sales/marketing,M
1384,2434,33,college/grad student,M
1385,29984,29,executive/managerial,M
